year_month,year,month,month_name,quarter,disease_name,disease_category,case_records,unique_patients,inpatient_case_records,total_claim_cost,avg_length_of_stay_days,female_patients,male_patients,readmission_30d_cases,avg_severity_score,readmission_ratio
2009-05,2009,5,May,2,Body mass index 30+ - obesity (finding) | Full-time employment (finding),Endocrine/Metabolic,1,1,0,727.53,0.03027777777777778,1,0,0,0.03222762123025743,1.0
2009-05,2009,5,May,2,Bullet wound (disorder),Other,1,1,0,252.12,0.010416666666666666,0,1,0,0.009122566660618593,1.0
2009-05,2009,5,May,2,Bullet wound (disorder) | Gunshot wound (disorder),Other,1,1,0,119.83,0.041666666666666664,0,1,1,15.002769209468111,1.0
2009-05,2009,5,May,2,Child attention deficit disorder (disorder),Other,1,1,0,64.08,0.010416666666666666,0,1,0,0.0,1.0
2009-05,2009,5,May,2,Chronic congestive heart failure (disorder),Cardiovascular,18,6,0,12198.07,0.013506944444444443,15,3,14,11.696440763471845,3.0
2009-05,2009,5,May,2,Chronic kidney disease stage 1 (disorder) | Disorder of kidney due to diabetes mellitus (disorder),Endocrine/Metabolic,1,1,0,1283.29,0.028518518518518516,1,0,0,0.05918611018661082,1.0
2009-05,2009,5,May,2,Chronic kidney disease stage 2 (disorder) | Microalbuminuria due to type 2 diabetes mellitus (disorder),Endocrine/Metabolic,1,1,0,955.88,0.030555555555555555,0,1,0,0.04330635979482682,1.0
2009-05,2009,5,May,2,Chronic kidney disease stage 4 (disorder),Renal,77,11,0,66425.62,0.11294312169312169,38,39,76,14.8441493917048,7.0
2009-05,2009,5,May,2,Chronic kidney disease stage 4 (disorder) | Medication review due (situation),Renal,1,1,0,666.11,0.03849537037037037,0,1,1,15.02926486903985,1.0
2009-05,2009,5,May,2,Chronic obstructive bronchitis (disorder),Respiratory,1,1,0,211.38,0.010416666666666666,0,1,0,0.007146107578755151,1.0
2009-05,2009,5,May,2,Chronic sinusitis (disorder),Other,3,3,0,257.94,0.010416666666666666,2,1,0,0.0010624559129310104,1.0
2009-05,2009,5,May,2,Contraception care (regime/therapy),Other,4,4,0,23585.63,0.011987847222222223,4,0,1,4.032952599075314,1.0
2009-05,2009,5,May,2,Dental filling lost (finding),Other,1,1,0,3105.35,0.1547337962962963,0,1,0,0.14784220523184466,1.0
2009-05,2009,5,May,2,Dependent drug abuse (disorder),Other,2,2,0,1365.04,0.05486111111111111,0,2,0,0.030094791333188223,1.0
2009-05,2009,5,May,2,Died in hospice (finding),Other,1,1,0,19836.4,28.0,0,1,1,16.01705411616451,1.0
2009-05,2009,5,May,2,Domiciliary or rest home patient evaluation and management (procedure),Other,2,2,0,423.13,0.010416666666666666,1,1,0,0.007155082662951143,1.0
2009-05,2009,5,May,2,Educated to high school level (finding),Other,1,1,0,1610.32,0.021377314814814818,1,0,0,0.07503688116984729,1.0
2009-05,2009,5,May,2,Encounter for check up (procedure),Other,3,3,0,3017.66,0.01751929012345679,1,2,3,15.045705451557785,1.0
2009-05,2009,5,May,2,Encounter for problem (procedure),Other,1,1,0,535.87,0.15972222222222224,0,1,1,15.023196838129394,1.0
2009-05,2009,5,May,2,End-stage renal disease (disorder),Renal,18,4,0,32769.07,1.7069444444444444,13,5,18,15.088715751597213,4.5
2009-05,2009,5,May,2,Epilepsy (disorder),Neurological,1,1,0,4407.08,0.09917824074074073,1,0,0,0.21087952789325898,1.0
2009-05,2009,5,May,2,Essential hypertension (disorder),Cardiovascular,2,2,0,1557.56,0.03193865740740741,2,0,0,0.03471739313920986,1.0
2009-05,2009,5,May,2,Full-time employment (finding),Other,6,6,0,7078.33,0.02945601851851852,3,3,2,5.054163535984043,1.0
2009-05,2009,5,May,2,Full-time employment (finding) | Gingivitis (disorder),Other,1,1,0,568.2,0.023935185185185184,1,0,1,15.024484788189287,1.0
2009-05,2009,5,May,2,Full-time employment (finding) | Medication review due (situation),Other,2,2,0,2649.66,0.03695601851851851,0,2,2,15.061218810487008,1.0
2009-05,2009,5,May,2,Full-time employment (finding) | Received higher education (finding) | Stress (finding),Other,1,1,0,919.9,0.021979166666666664,1,0,0,0.04154311024569652,1.0
2009-05,2009,5,May,2,Full-time employment (finding) | Social isolation (finding),Other,1,1,0,1914.49,0.03342592592592592,0,1,0,0.08981826482251126,1.0
2009-05,2009,5,May,2,General examination of patient (procedure),Other,1,1,0,285.96,0.010416666666666666,0,1,1,15.010764279358954,1.0
2009-05,2009,5,May,2,Gingival disease (disorder),Other,2,2,0,11518.470000000001,0.24641782407407406,2,0,1,7.776782098162762,1.0
2009-05,2009,5,May,2,Gingivitis (disorder),Other,5,4,0,18632.230000000003,0.11600231481481482,2,3,3,9.177894026256155,1.25
2009-05,2009,5,May,2,Gingivitis (disorder) | Not in labor force (finding),Other,1,1,0,1633.86,0.03884259259259259,1,0,1,15.07621497946436,1.0
2009-05,2009,5,May,2,Gingivitis (disorder) | Part-time employment (finding) | Reports of violence in the environment (finding),Other,1,1,0,778.78,0.03350694444444444,1,0,1,15.03472063287983,1.0
2009-05,2009,5,May,2,History of appendectomy (situation),Other,1,1,1,6431.14,4.615856481481481,1,0,0,35.31840518812859,1.0
2009-05,2009,5,May,2,History of autologous bone marrow transplant (situation),Other,1,1,1,11334.91,8.392974537037036,0,1,1,50.564109238138364,1.0
2009-05,2009,5,May,2,History of coronary artery bypass grafting (situation),Cardiovascular,1,1,0,33063.92,0.20153935185185187,0,1,0,1.6013480204398203,1.0
2009-05,2009,5,May,2,History of renal transplant (situation),Renal,1,1,1,2899.82,3.200752314814815,0,1,1,50.14416354237806,1.0
2009-05,2009,5,May,2,History of tubal ligation (situation),Other,1,1,1,6504.19,1.0,1,0,0,35.31447955887103,1.0
2009-05,2009,5,May,2,Hyperglycemia (disorder),Other,1,1,0,1817.5,0.02756944444444444,0,1,0,0.08510079678579377,1.0
2009-05,2009,5,May,2,Hyperlipidemia (disorder),Endocrine/Metabolic,7,7,0,3338.3,0.013080357142857142,0,7,5,10.734318753420672,1.0
2009-05,2009,5,May,2,Impacted molars (disorder),Other,2,2,0,32035.36,0.041666666666666664,1,1,0,0.7740370056046547,1.0
2009-05,2009,5,May,2,Ischemic heart disease (disorder),Cardiovascular,2,2,0,2898.8,0.029670138888888885,0,2,2,15.067247144512965,1.0
2009-05,2009,5,May,2,Limited social contact (finding),Other,2,2,0,2241.9300000000003,0.03789351851851852,0,2,1,7.551330446944382,1.0
2009-05,2009,5,May,2,Limited social contact (finding) | Only received primary school education (finding),Other,1,1,0,915.48,0.04025462962962963,0,1,0,0.04136643164414061,1.0
2009-05,2009,5,May,2,Loss of teeth (disorder),Other,1,1,0,1379.75,0.0566087962962963,1,0,0,0.06392379601723812,1.0
2009-05,2009,5,May,2,Malignant neoplasm of breast (disorder),Cancer,1,1,0,4174.42,1.9269328703703703,1,0,0,0.20336801230148946,1.0
2009-05,2009,5,May,2,Medication review due (situation),Other,9,7,0,9754.21,0.025940072016460907,5,4,7,11.71616945264547,1.2857142857142858
2009-05,2009,5,May,2,Medication review due (situation) | Not in labor force (finding),Other,3,3,0,3967.39,0.02900462962962963,0,3,3,15.061087568251002,1.0
2009-05,2009,5,May,2,Medication review due (situation) | Part-time employment (finding),Other,2,2,0,14214.46,0.041128472222222226,0,2,2,15.341754602059414,1.0
2009-05,2009,5,May,2,Medication review due (situation) | Part-time employment (finding) | Stress (finding),Other,1,1,0,1057.4,0.03891203703703704,1,0,1,15.048248760566796,1.0
2009-05,2009,5,May,2,Medication review due (situation) | Received higher education (finding),Other,1,1,0,883.26,0.03469907407407407,1,0,0,0.039791835003039774,1.0
2009-05,2009,5,May,2,Medication review due (situation) | Stress (finding),Other,1,1,0,2147.18,0.037696759259259256,0,1,1,15.101115802797002,1.0
2009-05,2009,5,May,2,Metabolic syndrome X (disorder),Endocrine/Metabolic,1,1,0,1340.11,0.0349537037037037,0,1,0,0.0619559675798259,1.0
2009-05,2009,5,May,2,Misuses drugs (finding),Other,1,1,0,818.52,0.021006944444444443,0,1,0,0.03662275570620322,1.0
2009-05,2009,5,May,2,Non-small cell carcinoma of lung  TNM stage 1 (disorder),Cancer,4,4,4,289546.67,7.1875,0,4,1,42.27348203737161,1.0
2009-05,2009,5,May,2,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,Endocrine/Metabolic,1,1,0,3198.37,0.030555555555555555,1,0,0,0.15209844930115837,1.0
2009-05,2009,5,May,2,Normal pregnancy (finding),Maternal/Neonatal,1,1,0,65482.25,0.010416666666666666,1,0,1,18.17369504701489,1.0
2009-05,2009,5,May,2,Not in labor force (finding),Other,1,1,0,1359.34,0.039976851851851854,0,1,1,15.06289926793032,1.0
2009-05,2009,5,May,2,Not in labor force (finding) | Social isolation (finding),Other,1,1,0,884.92,0.03180555555555555,1,0,1,15.039866390809742,1.0
2009-05,2009,5,May,2,Ophthalmic examination and evaluation (procedure),Other,3,3,0,11089.11,0.031234567901234567,2,1,2,10.176259808369522,1.0
2009-05,2009,5,May,2,Opioid abuse | Smokes tobacco daily (finding),Other,1,1,0,1361.86,0.02181712962962963,0,1,0,0.06298400908673135,1.0
2009-05,2009,5,May,2,Osteoarthritis of knee (disorder),Musculoskeletal,1,1,0,64.08,0.010416666666666666,1,0,0,0.0,1.0
2009-05,2009,5,May,2,Overdose (disorder),Other,4,3,0,639.64,0.0546875,0,4,1,3.7547405475461657,1.3333333333333333
2009-05,2009,5,May,2,Overlapping malignant neoplasm of colon (disorder),Cancer,1,1,0,302.09,0.010416666666666666,1,0,0,0.01154680967290912,1.0
2009-05,2009,5,May,2,Part-time employment (finding),Other,2,2,0,2238.37,0.040150462962962964,2,0,1,7.551248754437577,1.0
2009-05,2009,5,May,2,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,1,1,0,1337.7,0.010416666666666666,1,0,0,0.06178836072270289,1.0
2009-05,2009,5,May,2,Patient referral for dental care (procedure),Other,5,5,0,16093.56,0.1163912037037037,2,3,4,12.153262638269336,1.0
2009-05,2009,5,May,2,Postnatal visit (regime/therapy),Other,1,1,0,1141.97,0.010416666666666666,1,0,1,15.052292721643342,1.0
2009-05,2009,5,May,2,Prediabetes (finding),Endocrine/Metabolic,1,1,0,1712.02,0.03384259259259259,0,1,0,0.07999650233750069,1.0
2009-05,2009,5,May,2,Primary dental caries (disorder),Other,3,3,0,10178.85,0.14905092592592592,3,0,1,5.161783083032253,1.0
2009-05,2009,5,May,2,Primary small cell malignant neoplasm of lung  TNM stage 1 (disorder),Cancer,2,2,2,206818.91,7.6201388888888895,1,1,2,55.02941431490805,1.0
2009-05,2009,5,May,2,Pulmonic valve stenosis (disorder),Other,1,1,0,68.26,0.010416666666666666,0,1,0,0.00020278838886080504,1.0
2009-05,2009,5,May,2,Received higher education (finding),Other,1,1,0,1608.78,0.03953703703703704,1,0,0,0.07499968370268839,1.0
2009-05,2009,5,May,2,Refugee (person),Other,2,2,0,2841.4300000000003,0.027424768518518515,1,1,0,0.06585088287507392,1.0
2009-05,2009,5,May,2,Social isolation (finding),Other,2,2,0,2872.46,0.033929398148148146,2,0,0,0.06661701425130057,1.0
2009-05,2009,5,May,2,Stress (finding),Other,3,3,0,3696.87,0.029768518518518517,2,1,1,5.05671448001532,1.0
2009-05,2009,5,May,2,Victim of intimate partner abuse (finding),Other,1,1,0,783.46,0.027141203703703706,0,1,0,0.034934528014324055,1.0
2009-05,2009,5,May,2,Viral sinusitis (disorder),Infectious,1,1,0,64.08,0.010416666666666666,0,1,1,15.0,1.0
2009-05,2009,5,May,2,Well child visit (procedure),Other,1,1,0,613.46,0.010416666666666666,1,0,0,0.026652604084293992,1.0
2009-06,2009,6,June,2,Abnormal findings diagnostic imaging heart+coronary circulat (finding),Cardiovascular,2,2,0,4018.55,0.22579282407407408,0,2,2,15.094814049596982,1.0
2009-06,2009,6,June,2,Acquired immune deficiency syndrome (disorder),Other,1,1,0,2527.48,0.09876157407407408,0,1,0,0.11969181171907922,1.0
2009-06,2009,6,June,2,Acute non-ST segment elevation myocardial infarction (disorder),Cardiovascular,1,1,0,12687.98,0.041666666666666664,1,0,0,0.6125000442673768,1.0
2009-06,2009,6,June,2,Acute viral pharyngitis (disorder),Infectious,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
2009-06,2009,6,June,2,Admission to hospice (procedure),Other,1,1,0,13506.12,24.0,0,1,1,15.701683979048159,1.0
2009-06,2009,6,June,2,Alzheimer's disease (disorder),Neurological,1,1,0,13677.9,17.010416666666668,1,0,0,0.6955787465077521,1.0
2009-06,2009,6,June,2,Alzheimer's disease (disorder) | Stress (finding),Neurological,1,1,0,1509.57,0.03715277777777778,0,1,0,0.07018168751308107,1.0
2009-06,2009,6,June,2,Anemia (disorder) | Prediabetes (finding),Endocrine/Metabolic,1,1,0,1512.11,0.03400462962962963,1,0,0,0.070298409602628,1.0
2009-06,2009,6,June,2,Anemia (disorder) | Prediabetes (finding) | Social isolation (finding),Endocrine/Metabolic,1,1,0,2398.12,0.0371875,1,0,0,0.11328884606516477,1.0
2009-06,2009,6,June,2,Awaiting transplantation of kidney (situation),Renal,3,3,0,2510.87,0.03189043209876543,1,2,2,10.037539674497678,1.0
2009-06,2009,6,June,2,Body mass index 30+ - obesity (finding),Endocrine/Metabolic,3,3,0,3223.83,0.03540509259259259,2,1,0,0.04907644138083098,1.0
2009-06,2009,6,June,2,Body mass index 30+ - obesity (finding) | Essential hypertension (disorder),Cardiovascular,1,1,0,1930.42,0.029733796296296296,1,0,0,0.09058346520430449,1.0
2009-06,2009,6,June,2,Body mass index 30+ - obesity (finding) | Has a criminal record (finding),Endocrine/Metabolic,1,1,0,1552.82,0.036875,1,0,0,0.07227934282760128,1.0
2009-06,2009,6,June,2,Burn injury (morphologic abnormality),Other,1,1,0,119.83,0.041666666666666664,1,0,1,15.002769209468111,1.0
2009-06,2009,6,June,2,Chronic congestive heart failure (disorder),Cardiovascular,19,3,0,3050.78,0.010964912280701754,18,1,17,13.425734749299867,6.333333333333333
2009-06,2009,6,June,2,Chronic kidney disease stage 1 (disorder) | Disorder of kidney due to diabetes mellitus (disorder),Endocrine/Metabolic,1,1,0,1020.98,0.03981481481481482,1,0,0,0.04648374677234252,1.0
2009-06,2009,6,June,2,Chronic kidney disease stage 2 (disorder) | Microalbuminuria due to type 2 diabetes mellitus (disorder),Endocrine/Metabolic,1,1,0,1057.4,0.03401620370370371,0,1,0,0.04823864683777572,1.0
2009-06,2009,6,June,2,Chronic kidney disease stage 4 (disorder),Renal,76,11,0,72651.12,0.11398818226120859,37,39,75,14.846112999008614,6.909090909090909
2009-06,2009,6,June,2,Chronic kidney disease stage 4 (disorder) | Full-time employment (finding),Renal,1,1,0,2012.35,0.03743055555555556,1,0,1,15.094574114487955,1.0
2009-06,2009,6,June,2,Chronic sinusitis (disorder),Other,2,2,0,169.13,0.010416666666666666,2,0,0,0.000993808647323824,1.0
2009-06,2009,6,June,2,Concussion with no loss of consciousness (disorder),Other,1,1,0,82.02,0.010416666666666666,0,1,0,0.0008703405971681426,1.0
2009-06,2009,6,June,2,Contraception care (regime/therapy),Other,2,2,0,7646.620000000001,0.01136574074074074,2,0,1,7.682377126862666,1.0
2009-06,2009,6,June,2,Cystic fibrosis (disorder),Other,1,1,0,1561.98,0.02162037037037037,1,0,0,0.0726922180264411,1.0
2009-06,2009,6,June,2,Dependent drug abuse (disorder),Other,5,5,1,2531.16,1.6418171296296298,3,2,2,13.024820667515865,1.0
2009-06,2009,6,June,2,Diabetes mellitus type 2 (disorder),Endocrine/Metabolic,3,3,0,4287.45,0.029228395061728394,2,1,0,0.06626382410140201,1.0
2009-06,2009,6,June,2,Domiciliary or rest home patient evaluation and management (procedure),Other,1,1,0,205.34,0.010416666666666666,0,1,1,15.006853083208247,1.0
2009-06,2009,6,June,2,Educated to high school level (finding),Other,1,1,0,1183.51,0.03803240740740741,0,1,0,0.05436504002645615,1.0
2009-06,2009,6,June,2,Educated to high school level (finding) | Housing unsatisfactory (finding),Other,1,1,0,883.26,0.02173611111111111,1,0,0,0.039765056335181376,1.0
2009-06,2009,6,June,2,Educated to high school level (finding) | Social isolation (finding),Other,1,1,0,783.46,0.028449074074074075,0,1,0,0.034937229790634766,1.0
2009-06,2009,6,June,2,Encounter for check up (procedure),Other,4,4,0,2630.22,0.017638888888888888,2,2,4,15.028806747074421,1.0
2009-06,2009,6,June,2,End-stage renal disease (disorder),Renal,27,4,0,24172.32,0.11319444444444444,17,10,26,14.484981140512796,6.75
2009-06,2009,6,June,2,Essential hypertension (disorder),Cardiovascular,3,3,0,3789.45,0.0328125,1,2,0,0.058217909292191394,1.0
2009-06,2009,6,June,2,Essential hypertension (disorder) | Metabolic syndrome X (disorder),Cardiovascular,1,1,0,1174.22,0.031018518518518518,1,0,0,0.05389985608583806,1.0
2009-06,2009,6,June,2,Fracture of clavicle (disorder),Musculoskeletal,1,1,0,82.02,0.010416666666666666,0,1,0,0.0008703405971681426,1.0
2009-06,2009,6,June,2,Full-time employment (finding),Other,3,3,0,3889.89,0.0215625,1,2,0,0.0598189169036458,1.0
2009-06,2009,6,June,2,Full-time employment (finding) | Ischemic heart disease (disorder),Cardiovascular,1,1,0,785.58,0.026180555555555554,0,1,1,15.035035393137248,1.0
2009-06,2009,6,June,2,Full-time employment (finding) | Medication review due (situation),Other,2,2,0,2232.25,0.02590277777777778,0,2,0,0.05107086906845914,1.0
2009-06,2009,6,June,2,Full-time employment (finding) | Medication review due (situation) | Social isolation (finding) | Stress (finding),Other,1,1,0,1016.61,0.021238425925925924,1,0,1,15.046233365942019,1.0
2009-06,2009,6,June,2,Full-time employment (finding) | Unhealthy alcohol drinking behavior (finding),Other,1,1,0,1769.86,0.03908564814814815,1,0,0,0.08281338129765334,1.0
2009-06,2009,6,June,2,Gingival disease (disorder),Other,2,2,0,13510.6,0.26687500000000003,1,1,0,0.32514742440841504,1.0
2009-06,2009,6,June,2,Gingival disease (disorder) | Primary dental caries (disorder),Other,1,1,0,6687.52,0.23886574074074074,0,1,0,0.3218012865646839,1.0
2009-06,2009,6,June,2,Gingivitis (disorder),Other,2,2,0,8775.2,0.07679398148148148,2,0,2,15.209888234763298,1.0
2009-06,2009,6,June,2,Gingivitis (disorder) | Ischemic heart disease (disorder) | Medication review due (situation) | Social isolation (finding),Cardiovascular,1,1,0,1201.65,0.034722222222222224,0,1,1,15.055238245293234,1.0
2009-06,2009,6,June,2,Gingivitis (disorder) | Limited social contact (finding) | Medication review due (situation) | Stress (finding),Other,1,1,0,865.33,0.03508101851851852,0,1,1,15.038922768559878,1.0
2009-06,2009,6,June,2,Gingivitis (disorder) | Medication review due (situation),Other,1,1,0,1123.12,0.02746527777777778,1,0,1,15.051413452064862,1.0
2009-06,2009,6,June,2,Gingivitis (disorder) | Part-time employment (finding),Other,1,1,0,1153.78,0.027071759259259257,0,1,1,15.052900077419121,1.0
2009-06,2009,6,June,2,Gingivitis (disorder) | Part-time employment (finding) | Social isolation (finding),Other,1,1,0,872.3,0.04025462962962963,1,0,1,15.039271598478827,1.0
2009-06,2009,6,June,2,Gingivitis (disorder) | Social isolation (finding),Other,1,1,0,1898.65,0.0302662037037037,1,0,1,15.089043276259167,1.0
2009-06,2009,6,June,2,Has a criminal record (finding),Other,4,4,0,5896.18,0.03244791666666667,4,0,0,0.06844850955574625,1.0
2009-06,2009,6,June,2,History of coronary artery bypass grafting (situation),Cardiovascular,2,2,1,171182.52,0.6602372685185185,0,2,1,29.15060531559391,1.0
2009-06,2009,6,June,2,History of myocardial infarction (situation),Cardiovascular,1,1,1,1956.41,1.0,1,0,0,35.09384870262859,1.0
2009-06,2009,6,June,2,History of peripheral stem cell transplant (situation),Other,1,1,1,48320.95,37.573877314814816,1,0,0,37.41873023373184,1.0
2009-06,2009,6,June,2,History of renal transplant (situation),Renal,1,1,0,1229.12,0.043541666666666666,0,1,1,15.05658914306937,1.0
2009-06,2009,6,June,2,History of seizure (situation) | Seizure disorder (disorder),Neurological,1,1,0,6191.56,0.05447916666666667,0,1,0,0.2973593960436826,1.0
2009-06,2009,6,June,2,History of tubal ligation (situation),Other,1,1,1,16078.66,1.0,1,0,0,35.77897509607106,1.0
2009-06,2009,6,June,2,Hyperlipidemia (disorder),Endocrine/Metabolic,5,5,0,1184.46,0.010416666666666666,1,4,2,6.008383795946367,1.0
2009-06,2009,6,June,2,Infection of tooth (disorder),Infectious,1,1,0,7454.28,0.23515046296296296,0,1,1,15.358992182191628,1.0
2009-06,2009,6,June,2,Injury of knee (disorder) | Rupture of patellar tendon (disorder),Other,1,1,0,724.71,0.041666666666666664,0,1,1,15.032114338811203,1.0
2009-06,2009,6,June,2,Ischemic heart disease (disorder),Cardiovascular,2,1,0,1444.89,0.03082175925925926,0,2,2,15.031982051447457,2.0
2009-06,2009,6,June,2,Limited social contact (finding),Other,1,1,0,946.65,0.03539351851851852,0,1,0,0.04286857004579688,1.0
2009-06,2009,6,June,2,Localized  primary osteoarthritis of the hand (disorder),Musculoskeletal,1,1,0,82.02,0.010416666666666666,1,0,0,0.0008703405971681426,1.0
2009-06,2009,6,June,2,Loss of teeth (disorder),Other,3,2,0,4475.08,0.03427854938271605,1,2,1,5.069308481935249,1.5
2009-06,2009,6,June,2,Medication review due (situation),Other,8,8,0,8926.380000000001,0.023527199074074072,4,4,3,5.676050073313753,1.0
2009-06,2009,6,June,2,Medication review due (situation) | Not in labor force (finding) | Stress (finding),Other,1,1,0,984.15,0.022708333333333334,1,0,1,15.044661639030046,1.0
2009-06,2009,6,June,2,Medication review due (situation) | Part-time employment (finding),Other,2,2,0,2130.61,0.031886574074074074,0,2,1,7.548617750407195,1.0
2009-06,2009,6,June,2,Medication review due (situation) | Social isolation (finding) | Stress (finding),Other,1,1,0,999.58,0.024247685185185188,0,1,1,15.045413389532769,1.0
2009-06,2009,6,June,2,Medication review due (situation) | Stress (finding),Other,1,1,0,1879.24,0.022141203703703705,0,1,1,15.088084835641657,1.0
2009-06,2009,6,June,2,Metastatic malignant neoplasm to colon (disorder),Cancer,1,1,0,302.09,0.010416666666666666,0,1,0,0.01154680967290912,1.0
2009-06,2009,6,June,2,Non-small cell carcinoma of lung  TNM stage 1 (disorder),Cancer,1,1,1,277103.47,14.278472222222222,0,1,0,48.469754980782696,1.0
2009-06,2009,6,June,2,Normal pregnancy (finding),Maternal/Neonatal,1,1,0,12494.74,0.010416666666666666,1,0,1,15.60306064925274,1.0
2009-06,2009,6,June,2,Not in labor force (finding),Other,2,2,0,1996.2400000000002,0.04030671296296297,1,1,1,7.545375733604336,1.0
2009-06,2009,6,June,2,Ophthalmic examination and evaluation (procedure),Other,2,2,0,6470.68,0.030555555555555555,0,2,0,0.1538920107212981,1.0
2009-06,2009,6,June,2,Otitis media (disorder),Other,1,1,0,68.26,0.010416666666666666,0,1,0,0.00020278838886080504,1.0
2009-06,2009,6,June,2,Overdose (disorder),Other,2,2,0,217.72,0.6041666666666666,1,1,0,0.0033990141411308693,1.0
2009-06,2009,6,June,2,Part-time employment (finding),Other,1,1,0,860.16,0.02534722222222222,0,1,1,15.038651843431659,1.0
2009-06,2009,6,June,2,Part-time employment (finding) | Severe anxiety (panic) (finding) | Stress (finding),Mental Health,1,1,0,1492.45,0.030532407407407407,0,1,0,0.06933745212195937,1.0
2009-06,2009,6,June,2,Part-time employment (finding) | Stress (finding),Other,1,1,0,1138.04,0.030810185185185187,0,1,1,15.052144190329466,1.0
2009-06,2009,6,June,2,Past pregnancy history of miscarriage (situation),Maternal/Neonatal,4,4,0,5155.88,0.010416666666666666,4,0,0,0.05942427503150982,1.0
2009-06,2009,6,June,2,Patient referral for dental care (procedure),Other,4,4,0,16508.57,0.1409403935185185,2,2,0,0.19738492034386695,1.0
2009-06,2009,6,June,2,Patient transfer to skilled nursing facility (procedure),Other,1,1,0,8734.87,7.010416666666667,0,1,0,0.4351149146747289,1.0
2009-06,2009,6,June,2,Perennial allergic rhinitis (disorder),Other,1,1,0,85.55,0.010416666666666666,1,0,0,0.0010415949064214059,1.0
2009-06,2009,6,June,2,Pneumonia (disorder),Respiratory,9,1,0,19439.07,0.9710648148148149,0,9,2,3.4369942079124223,9.0
2009-06,2009,6,June,2,Primary small cell malignant neoplasm of lung  TNM stage 1 (disorder),Cancer,2,2,2,125144.04000000001,4.301736111111111,1,1,2,53.04137317463495,1.0
2009-06,2009,6,June,2,Received higher education (finding) | Serving in military service (finding),Other,1,1,0,1213.23,0.03203703703703704,0,1,0,0.055794490040165685,1.0
2009-06,2009,6,June,2,Received higher education (finding) | Social isolation (finding),Other,1,1,0,937.65,0.030763888888888886,0,1,0,0.04242238051820458,1.0
2009-06,2009,6,June,2,Received higher education (finding) | Stress (finding),Other,2,2,0,2164.8199999999997,0.0313599537037037,1,1,0,0.04944649395717817,1.0
2009-06,2009,6,June,2,Risk activity involvement (finding),Other,2,2,0,2867.7200000000003,0.010474537037037036,0,2,0,0.06645358349349831,1.0
2009-06,2009,6,June,2,Rupture of patellar tendon (disorder),Other,1,1,1,29496.65,2.15,0,1,1,51.43231069235972,1.0
2009-06,2009,6,June,2,Screening for malignant neoplasm of colon (procedure),Cancer,1,1,0,6089.81,0.028194444444444442,0,1,0,0.2923688012048988,1.0
2009-06,2009,6,June,2,Small cell carcinoma of lung (disorder),Cancer,1,1,0,16141.3,25.457870370370372,1,0,1,15.8325386626477,1.0
2009-06,2009,6,June,2,Social isolation (finding),Other,5,5,0,6855.67,0.028868055555555557,1,4,1,3.063448493314331,1.0
2009-06,2009,6,June,2,Social isolation (finding) | Stress (finding) | Unemployed (finding),Other,1,1,0,853.36,0.024826388888888887,0,1,1,15.038320872516376,1.0
2009-06,2009,6,June,2,Stress (finding),Other,2,2,0,1678.73,0.02516203703703704,0,2,2,15.03764261290166,1.0
2009-06,2009,6,June,2,Unhealthy alcohol drinking behavior (finding),Other,1,1,0,1038.22,0.038981481481481485,0,1,0,0.047318406105680874,1.0
2009-06,2009,6,June,2,Urgent care clinic (environment),Other,6,5,0,4500.08,0.01494212962962963,4,2,6,15.033286696837763,1.2
2009-06,2009,6,June,2,Victim of intimate partner abuse (finding),Other,1,1,0,1030.17,0.02335648148148148,1,0,0,0.0468955907996543,1.0
2009-06,2009,6,June,2,Viral sinusitis (disorder),Infectious,5,5,0,389.64,0.010416666666666666,2,3,1,3.0006718214375465,1.0
2009-06,2009,6,June,2,Well child visit (procedure),Other,1,1,0,902.22,0.010416666666666666,1,0,1,15.040661497665022,1.0
2009-07,2009,7,July,3,Abnormal findings diagnostic imaging heart+coronary circulat (finding),Cardiovascular,4,4,0,7140.13,0.21192997685185186,1,3,3,11.333906518353727,1.0
2009-07,2009,7,July,3,Acute infective cystitis (disorder),Other,2,2,1,91784.15,4.542320601851852,0,2,2,34.732659841543864,1.0
2009-07,2009,7,July,3,Acute viral pharyngitis (disorder),Infectious,1,1,0,85.55,0.010416666666666666,0,1,0,0.0010415949064214059,1.0
2009-07,2009,7,July,3,Allergic disposition (finding),Other,2,2,0,1099.31,0.018744212962962963,1,1,0,0.02357437321919564,1.0
2009-07,2009,7,July,3,Alveolitis of jaw (disorder),Other,1,1,0,3186.06,0.09625,0,1,1,15.151636952810543,1.0
2009-07,2009,7,July,3,Alzheimer's disease (disorder),Neurological,2,2,0,250.46999999999997,0.010416666666666666,2,0,0,0.0029668717513833755,1.0
2009-07,2009,7,July,3,Anemia (disorder),Other,4,3,0,5852.55,0.03813078703703704,4,0,1,3.8179310830196598,1.3333333333333333
2009-07,2009,7,July,3,Anemia (disorder) | Limited social contact (finding) | Prediabetes (finding),Endocrine/Metabolic,1,1,0,1696.13,0.028692129629629626,0,1,0,0.07921497563744914,1.0
2009-07,2009,7,July,3,Anemia (disorder) | Medication review due (situation),Other,1,1,0,1030.17,0.030879629629629632,0,1,0,0.04691113199082213,1.0
